symbol,fundingTime,fundingRate,markPrice
ETHUSDT,1673020800000,0.00010000,
ETHUSDT,1673049600006,0.00005444,
ETHUSDT,1673078400017,0.00004199,
ETHUSDT,1673107200000,0.00007190,
ETHUSDT,1673136000015,0.00002131,
ETHUSDT,1673164800000,0.00008826,
ETHUSDT,1673193600010,0.00008657,
ETHUSDT,1673222400003,0.00004312,
ETHUSDT,1673251200000,0.00007617,
ETHUSDT,1673280000006,0.00010000,
ETHUSDT,1673308800003,0.00010000,
ETHUSDT,1673337600021,0.00010000,
ETHUSDT,1673366400000,0.00010000,
ETHUSDT,1673395200011,0.00010000,
ETHUSDT,1673424000006,0.00010000,
ETHUSDT,1673452800004,0.00002778,
ETHUSDT,1673481600000,0.00010000,
ETHUSDT,1673510400000,0.00010000,
ETHUSDT,1673539200000,0.00010000,
ETHUSDT,1673568000004,0.00010000,
ETHUSDT,1673596800000,0.00010000,
ETHUSDT,1673625600018,0.00010000,
ETHUSDT,1673654400000,0.00010000,
ETHUSDT,1673683200001,0.00061643,
ETHUSDT,1673712000000,0.00045951,
ETHUSDT,1673740800010,0.00012412,
ETHUSDT,1673769600002,0.00030426,
ETHUSDT,1673798400000,0.00018878,
ETHUSDT,1673827200010,0.00014183,
ETHUSDT,1673856000007,0.00010000,
ETHUSDT,1673884800000,0.00010000,
ETHUSDT,1673913600004,0.00010000,
ETHUSDT,1673942400005,0.00010000,
ETHUSDT,1673971200001,0.00010000,
ETHUSDT,1674000000008,0.00010000,
ETHUSDT,1674028800009,0.00010000,
ETHUSDT,1674057600017,0.00010000,
ETHUSDT,1674086400000,0.00010000,
ETHUSDT,1674115200015,0.00010000,
ETHUSDT,1674144000012,0.00010000,
ETHUSDT,1674172800000,0.00010000,
ETHUSDT,1674201600000,0.00010000,
ETHUSDT,1674230400000,0.00010000,
ETHUSDT,1674259200013,0.00010000,
ETHUSDT,1674288000001,0.00010000,
ETHUSDT,1674316800016,0.00010000,
ETHUSDT,1674345600000,0.00010000,
ETHUSDT,1674374400000,0.00010000,
ETHUSDT,1674403200023,0.00010000,
ETHUSDT,1674432000014,0.00010356,
ETHUSDT,1674460800014,0.00010000,
ETHUSDT,1674489600016,0.00010000,
ETHUSDT,1674518400008,0.00010000,
ETHUSDT,1674547200008,0.00010000,
ETHUSDT,1674576000000,0.00010000,
ETHUSDT,1674604800012,0.00010000,
ETHUSDT,1674633600000,0.00010000,
ETHUSDT,1674662400010,0.00010000,
ETHUSDT,1674691200010,0.00010000,
ETHUSDT,1674720000003,0.00010000,
ETHUSDT,1674748800020,0.00010000,
ETHUSDT,1674777600008,0.00010000,
ETHUSDT,1674806400000,0.00010000,
ETHUSDT,1674835200000,0.00010000,
ETHUSDT,1674864000009,0.00010000,
ETHUSDT,1674892800018,0.00010000,
ETHUSDT,1674921600005,0.00010000,
ETHUSDT,1674950400011,0.00010000,
ETHUSDT,1674979200000,0.00010000,
ETHUSDT,1675008000008,0.00010000,
ETHUSDT,1675036800001,0.00010000,
ETHUSDT,1675065600000,0.00010000,
ETHUSDT,1675094400000,0.00010000,
ETHUSDT,1675123200005,0.00010000,
ETHUSDT,1675152000000,0.00010000,
ETHUSDT,1675180800007,0.00010000,
ETHUSDT,1675209600013,0.00010000,
ETHUSDT,1675238400000,0.00010000,
ETHUSDT,1675267200012,0.00010000,
ETHUSDT,1675296000004,0.00010000,
ETHUSDT,1675324800023,0.00010000,
ETHUSDT,1675353600003,0.00010000,
ETHUSDT,1675382400010,0.00010000,
ETHUSDT,1675411200000,0.00010000,
ETHUSDT,1675440000000,0.00010000,
ETHUSDT,1675468800010,0.00010000,
ETHUSDT,1675497600000,0.00010000,
ETHUSDT,1675526400000,0.00010000,
ETHUSDT,1675555200016,0.00010000,
ETHUSDT,1675584000009,0.00010000,
ETHUSDT,1675612800018,0.00010000,
ETHUSDT,1675641600001,0.00010000,
ETHUSDT,1675670400000,0.00010000,
ETHUSDT,1675699200012,0.00010000,
ETHUSDT,1675728000004,0.00010000,
ETHUSDT,1675756800011,0.00010000,
ETHUSDT,1675785600018,0.00010000,
ETHUSDT,1675814400009,0.00010000,
ETHUSDT,1675843200010,0.00010000,
ETHUSDT,1675872000000,0.00010000,
ETHUSDT,1675900800014,0.00010000,
ETHUSDT,1675929600006,0.00010000,
ETHUSDT,1675958400001,0.00010000,
ETHUSDT,1675987200012,0.00010000,
ETHUSDT,1676016000005,0.00006828,
ETHUSDT,1676044800020,0.00010000,
ETHUSDT,1676073600007,0.00006470,
ETHUSDT,1676102400002,0.00003345,
ETHUSDT,1676131200021,-0.00002491,
ETHUSDT,1676160000004,0.00008869,
ETHUSDT,1676188800000,0.00003225,
ETHUSDT,1676217600002,0.00004579,
ETHUSDT,1676246400006,0.00002555,
ETHUSDT,1676275200008,0.00005994,
ETHUSDT,1676304000002,0.00010000,
ETHUSDT,1676332800013,-0.00000454,
ETHUSDT,1676361600014,0.00004405,
ETHUSDT,1676390400016,0.00005311,
ETHUSDT,1676419200011,0.00002910,
ETHUSDT,1676448000000,0.00002810,
ETHUSDT,1676476800005,0.00005715,
ETHUSDT,1676505600019,0.00010000,
ETHUSDT,1676534400000,0.00010000,
ETHUSDT,1676563200001,0.00014101,
ETHUSDT,1676592000003,0.00010000,
ETHUSDT,1676620800016,0.00010000,
ETHUSDT,1676649600000,0.00010000,
ETHUSDT,1676678400011,0.00010000,
ETHUSDT,1676707200000,0.00010000,
ETHUSDT,1676736000007,0.00010000,
ETHUSDT,1676764800019,0.00010000,
ETHUSDT,1676793600005,0.00010000,
ETHUSDT,1676822400003,0.00010000,
ETHUSDT,1676851200006,0.00010000,
ETHUSDT,1676880000008,0.00010000,
ETHUSDT,1676908800006,0.00010000,
ETHUSDT,1676937600001,0.00010000,
ETHUSDT,1676966400004,0.00010000,
ETHUSDT,1676995200011,0.00010000,
ETHUSDT,1677024000009,0.00010000,
ETHUSDT,1677052800010,0.00010000,
ETHUSDT,1677081600000,0.00010000,
ETHUSDT,1677110400006,0.00007072,
ETHUSDT,1677139200005,0.00009829,
ETHUSDT,1677168000002,0.00004374,
ETHUSDT,1677196800015,0.00003804,
ETHUSDT,1677225600011,0.00006414,
ETHUSDT,1677254400014,0.00008380,
ETHUSDT,1677283200015,0.00007921,
ETHUSDT,1677312000015,0.00009641,
ETHUSDT,1677340800015,0.00005498,
ETHUSDT,1677369600007,0.00001266,
ETHUSDT,1677398400012,0.00004684,
ETHUSDT,1677427200000,0.00001098,
ETHUSDT,1677456000011,0.00010000,
ETHUSDT,1677484800003,0.00008633,
ETHUSDT,1677513600000,0.00006025,
ETHUSDT,1677542400011,0.00003555,
ETHUSDT,1677571200018,0.00003626,
ETHUSDT,1677600000005,0.00008565,
ETHUSDT,1677628800016,0.00000342,
ETHUSDT,1677657600000,0.00010000,
ETHUSDT,1677686400008,0.00010000,
ETHUSDT,1677715200009,0.00010000,
ETHUSDT,1677744000013,0.00010000,
ETHUSDT,1677772800000,0.00007746,
ETHUSDT,1677801600000,0.00003967,
ETHUSDT,1677830400013,-0.00000917,
ETHUSDT,1677859200000,0.00002284,
ETHUSDT,1677888000001,0.00008491,
ETHUSDT,1677916800008,0.00000126,
ETHUSDT,1677945600012,0.00002121,
ETHUSDT,1677974400000,0.00005372,
ETHUSDT,1678003200000,0.00003555,
ETHUSDT,1678032000015,0.00004841,
ETHUSDT,1678060800007,0.00004583,
ETHUSDT,1678089600017,0.00007122,
ETHUSDT,1678118400000,0.00003604,
ETHUSDT,1678147200009,0.00005296,
ETHUSDT,1678176000016,0.00007563,
ETHUSDT,1678204800017,0.00001011,
ETHUSDT,1678233600000,0.00008208,
ETHUSDT,1678262400014,0.00006665,
ETHUSDT,1678291200021,0.00008786,
ETHUSDT,1678320000010,0.00009084,
ETHUSDT,1678348800013,0.00007599,
ETHUSDT,1678377600002,0.00003643,
ETHUSDT,1678406400000,-0.00008306,
ETHUSDT,1678435200000,-0.00000097,
ETHUSDT,1678464000005,-0.00000512,
ETHUSDT,1678492800011,0.00002796,
ETHUSDT,1678521600003,-0.00005766,
ETHUSDT,1678550400011,0.00004677,
ETHUSDT,1678579200001,-0.00001066,
ETHUSDT,1678608000000,0.00008670,
ETHUSDT,1678636800005,-0.00004286,
ETHUSDT,1678665600010,0.00010000,
ETHUSDT,1678694400018,0.00010000,
ETHUSDT,1678723200003,0.00010000,
ETHUSDT,1678752000010,0.00010000,
ETHUSDT,1678780800009,0.00010000,
ETHUSDT,1678809600010,0.00010000,
ETHUSDT,1678838400011,0.00031728,
ETHUSDT,1678867200000,0.00018366,
ETHUSDT,1678896000012,0.00010000,
ETHUSDT,1678924800004,0.00010000,
ETHUSDT,1678953600018,0.00010000,
ETHUSDT,1678982400005,0.00010000,
ETHUSDT,1679011200017,0.00005964,
ETHUSDT,1679040000010,0.00005941,
ETHUSDT,1679068800003,0.00010000,
ETHUSDT,1679097600012,0.00010000,
ETHUSDT,1679126400000,0.00010000,
ETHUSDT,1679155200016,0.00010000,
ETHUSDT,1679184000013,0.00010000,
ETHUSDT,1679212800024,0.00010000,
ETHUSDT,1679241600000,0.00010000,
ETHUSDT,1679270400005,0.00010000,
ETHUSDT,1679299200012,0.00010000,
ETHUSDT,1679328000015,0.00008194,
ETHUSDT,1679356800006,0.00007106,
ETHUSDT,1679385600004,0.00004611,
ETHUSDT,1679414400003,0.00008990,
ETHUSDT,1679443200000,0.00005146,
ETHUSDT,1679472000003,0.00001267,
ETHUSDT,1679500800000,0.00005540,
ETHUSDT,1679529600016,0.00001123,
ETHUSDT,1679558400001,0.00006860,
ETHUSDT,1679587200013,0.00010000,
ETHUSDT,1679616000013,0.00010000,
ETHUSDT,1679644800012,0.00010000,
ETHUSDT,1679673600027,0.00010000,
ETHUSDT,1679702400015,0.00001992,
ETHUSDT,1679731200011,0.00001460,
ETHUSDT,1679760000011,-0.00000795,
ETHUSDT,1679788800000,0.00000829,
ETHUSDT,1679817600015,0.00000997,
ETHUSDT,1679846400000,0.00004383,
ETHUSDT,1679875200019,0.00001635,
ETHUSDT,1679904000009,-0.00000385,
ETHUSDT,1679932800000,-0.00000171,
ETHUSDT,1679961600007,-0.00001478,
ETHUSDT,1679990400000,0.00003473,
ETHUSDT,1680019200013,0.00006578,
ETHUSDT,1680048000010,0.00010000,
ETHUSDT,1680076800006,0.00007584,
ETHUSDT,1680105600014,0.00010000,
ETHUSDT,1680134400000,0.00005756,
ETHUSDT,1680163200000,0.00000286,
ETHUSDT,1680192000006,0.00005025,
ETHUSDT,1680220800003,0.00007203,
ETHUSDT,1680249600006,0.00006982,
ETHUSDT,1680278400011,0.00010000,
ETHUSDT,1680307200000,0.00010000,
ETHUSDT,1680336000000,0.00010000,
ETHUSDT,1680364800018,0.00006306,
ETHUSDT,1680393600013,0.00003987,
ETHUSDT,1680422400014,0.00005018,
ETHUSDT,1680451200001,0.00003503,
ETHUSDT,1680480000000,-0.00002938,
ETHUSDT,1680508800013,-0.00001960,
ETHUSDT,1680537600011,-0.00000471,
ETHUSDT,1680566400002,0.00006360,
ETHUSDT,1680595200017,0.00003238,
ETHUSDT,1680624000008,0.00010000,
ETHUSDT,1680652800000,0.00006853,
ETHUSDT,1680681600016,0.00010000,
ETHUSDT,1680710400004,0.00010000,
ETHUSDT,1680739200000,0.00005011,
ETHUSDT,1680768000011,0.00006251,
ETHUSDT,1680796800000,0.00000217,
ETHUSDT,1680825600006,0.00002088,
ETHUSDT,1680854400005,0.00007093,
ETHUSDT,1680883200000,0.00003638,
ETHUSDT,1680912000000,0.00003725,
ETHUSDT,1680940800014,0.00001046,
ETHUSDT,1680969600018,0.00002210,
ETHUSDT,1680998400013,0.00000821,
ETHUSDT,1681027200024,-0.00001908,
ETHUSDT,1681056000010,0.00003067,
ETHUSDT,1681084800000,0.00003359,
ETHUSDT,1681113600010,-0.00004969,
ETHUSDT,1681142400006,0.00002062,
ETHUSDT,1681171200008,0.00002648,
ETHUSDT,1681200000007,0.00008648,
ETHUSDT,1681228800016,0.00006716,
ETHUSDT,1681257600006,0.00001041,
ETHUSDT,1681286400008,0.00001290,
ETHUSDT,1681315200014,0.00003624,
ETHUSDT,1681344000027,0.00010000,
ETHUSDT,1681372800010,0.00010000,
ETHUSDT,1681401600000,0.00010000,
ETHUSDT,1681430400001,0.00010000,
ETHUSDT,1681459200008,0.00010000,
ETHUSDT,1681488000007,0.00010000,
ETHUSDT,1681516800007,0.00010000,
ETHUSDT,1681545600007,0.00010000,
ETHUSDT,1681574400011,0.00010000,
ETHUSDT,1681603200014,0.00010000,
ETHUSDT,1681632000007,0.00010000,
ETHUSDT,1681660800002,0.00010000,
ETHUSDT,1681689600017,0.00010000,
ETHUSDT,1681718400006,0.00010000,
ETHUSDT,1681747200000,0.00010000,
ETHUSDT,1681776000013,0.00010000,
ETHUSDT,1681804800017,0.00010000,
ETHUSDT,1681833600000,0.00010000,
ETHUSDT,1681862400022,0.00010000,
ETHUSDT,1681891200014,0.00010000,
ETHUSDT,1681920000000,-0.00001015,
