symbol,fundingTime,fundingRate,markPrice
BTCUSDT,1674547200008,0.00010000,
BTCUSDT,1674576000000,0.00010000,
BTCUSDT,1674604800012,0.00010000,
BTCUSDT,1674633600000,0.00010000,
BTCUSDT,1674662400010,0.00010000,
BTCUSDT,1674691200010,0.00010000,
BTCUSDT,1674720000003,0.00010000,
BTCUSDT,1674748800020,0.00010000,
BTCUSDT,1674777600008,0.00010000,
BTCUSDT,1674806400000,0.00009541,
BTCUSDT,1674835200000,0.00010000,
BTCUSDT,1674864000009,0.00010000,
BTCUSDT,1674892800018,0.00010000,
BTCUSDT,1674921600005,0.00010000,
BTCUSDT,1674950400011,0.00010000,
BTCUSDT,1674979200000,0.00010000,
BTCUSDT,1675008000008,0.00010000,
BTCUSDT,1675036800001,0.00010000,
BTCUSDT,1675065600000,0.00010000,
BTCUSDT,1675094400000,0.00010000,
BTCUSDT,1675123200005,0.00010000,
BTCUSDT,1675152000000,0.00010000,
BTCUSDT,1675180800007,0.00010000,
BTCUSDT,1675209600013,0.00010000,
BTCUSDT,1675238400000,0.00010000,
BTCUSDT,1675267200012,0.00010000,
BTCUSDT,1675296000004,0.00010000,
BTCUSDT,1675324800023,0.00010000,
BTCUSDT,1675353600003,0.00010000,
BTCUSDT,1675382400010,0.00010000,
BTCUSDT,1675411200000,0.00010000,
BTCUSDT,1675440000000,0.00010000,
BTCUSDT,1675468800010,0.00010000,
BTCUSDT,1675497600000,0.00010000,
BTCUSDT,1675526400000,0.00010000,
BTCUSDT,1675555200016,0.00010000,
BTCUSDT,1675584000009,0.00010000,
BTCUSDT,1675612800018,0.00010000,
BTCUSDT,1675641600001,0.00010000,
BTCUSDT,1675670400000,0.00010000,
BTCUSDT,1675699200012,0.00010000,
BTCUSDT,1675728000004,0.00010000,
BTCUSDT,1675756800011,0.00010000,
BTCUSDT,1675785600018,0.00010000,
BTCUSDT,1675814400009,0.00010000,
BTCUSDT,1675843200010,0.00010000,
BTCUSDT,1675872000000,0.00010000,
BTCUSDT,1675900800014,0.00010000,
BTCUSDT,1675929600006,0.00010000,
BTCUSDT,1675958400001,0.00010000,
BTCUSDT,1675987200012,0.00010000,
BTCUSDT,1676016000005,0.00010000,
BTCUSDT,1676044800020,0.00010000,
BTCUSDT,1676073600007,0.00007684,
BTCUSDT,1676102400002,0.00005572,
BTCUSDT,1676131200021,0.00005241,
BTCUSDT,1676160000004,0.00005343,
BTCUSDT,1676188800000,0.00010000,
BTCUSDT,1676217600002,0.00002270,
BTCUSDT,1676246400006,0.00002074,
BTCUSDT,1676275200008,0.00006323,
BTCUSDT,1676304000002,0.00010000,
BTCUSDT,1676332800013,0.00010000,
BTCUSDT,1676361600014,0.00010000,
BTCUSDT,1676390400016,0.00008887,
BTCUSDT,1676419200011,0.00002377,
BTCUSDT,1676448000000,0.00002630,
BTCUSDT,1676476800005,0.00009071,
BTCUSDT,1676505600019,0.00010000,
BTCUSDT,1676534400000,0.00010000,
BTCUSDT,1676563200001,0.00023171,
BTCUSDT,1676592000003,0.00010000,
BTCUSDT,1676620800016,0.00010000,
BTCUSDT,1676649600000,0.00010000,
BTCUSDT,1676678400011,0.00010000,
BTCUSDT,1676707200000,0.00010000,
BTCUSDT,1676736000007,0.00010000,
BTCUSDT,1676764800019,0.00010000,
BTCUSDT,1676793600005,0.00010000,
BTCUSDT,1676822400003,0.00010000,
BTCUSDT,1676851200006,0.00010000,
BTCUSDT,1676880000008,0.00010000,
BTCUSDT,1676908800006,0.00010000,
BTCUSDT,1676937600001,0.00010000,
BTCUSDT,1676966400004,0.00010000,
BTCUSDT,1676995200011,0.00010000,
BTCUSDT,1677024000009,0.00010000,
BTCUSDT,1677052800010,0.00010000,
BTCUSDT,1677081600000,0.00010000,
BTCUSDT,1677110400006,0.00010000,
BTCUSDT,1677139200005,0.00003506,
BTCUSDT,1677168000002,0.00003631,
BTCUSDT,1677196800015,0.00004978,
BTCUSDT,1677225600011,0.00004949,
BTCUSDT,1677254400014,0.00005440,
BTCUSDT,1677283200015,0.00001183,
BTCUSDT,1677312000015,0.00000610,
